CODE_GENDER,FLAG_OWN_CAR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BUILD_AVG,ELEVATORS_AVG,ENTRANCES_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,COMMONAREA_MODE,ELEVATORS_MODE,FLOORSMIN_MODE,LIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,BASEMENTAREA_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,FLAG_DOCUMENT_13,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Student,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,INCOME_CREDIT_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_DEBT_MAX,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_MONTHS_BALANCE_MIN_MIN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_CREDIT_TYPE_Real estate loan_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,ACTIVE_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_AMT_CREDIT_SUM_DEBT_MAX,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,PREV_AMT_ANNUITY_MIN,PREV_AMT_APPLICATION_MIN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_APP_CREDIT_PERC_MEAN,PREV_AMT_GOODS_PRICE_MIN,PREV_AMT_GOODS_PRICE_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cars_MEAN,PREV_CHANNEL_TYPE_Car dealer_MEAN,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,APPROVED_AMT_ANNUITY_MIN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_AMT_APPLICATION_MIN,APPROVED_AMT_APPLICATION_MEAN,APPROVED_AMT_CREDIT_MAX,APPROVED_AMT_CREDIT_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,APPROVED_RATE_DOWN_PAYMENT_MAX,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MAX,APPROVED_DAYS_DECISION_MEAN,APPROVED_CNT_PAYMENT_SUM,REFUSED_AMT_ANNUITY_MEAN,REFUSED_AMT_APPLICATION_MAX,REFUSED_AMT_GOODS_PRICE_MEAN,REFUSED_DAYS_DECISION_MIN,REFUSED_DAYS_DECISION_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_DBD_MAX,INSTAL_DBD_MEAN,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_VAR,INSTAL_AMT_PAYMENT_MAX,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_COUNT,CC_MONTHS_BALANCE_SUM,CC_AMT_BALANCE_MIN,CC_AMT_BALANCE_MAX,CC_AMT_BALANCE_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,CC_AMT_DRAWINGS_CURRENT_MEAN,CC_AMT_DRAWINGS_CURRENT_SUM,CC_AMT_DRAWINGS_CURRENT_VAR,CC_AMT_DRAWINGS_POS_CURRENT_SUM,CC_AMT_INST_MIN_REGULARITY_MEAN,CC_AMT_INST_MIN_REGULARITY_VAR,CC_AMT_PAYMENT_CURRENT_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,CC_AMT_RECEIVABLE_PRINCIPAL_MAX,CC_AMT_RECEIVABLE_PRINCIPAL_SUM,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,CC_AMT_RECIVABLE_MAX,CC_AMT_RECIVABLE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MAX,CC_AMT_TOTAL_RECEIVABLE_MEAN,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_SUM,CC_CNT_DRAWINGS_POS_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MAX,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,CC_SK_DPD_MAX,CC_SK_DPD_MEAN,CC_SK_DPD_VAR,CC_SK_DPD_DEF_MEAN,CC_NAME_CONTRACT_STATUS_Active_MAX,CC_NAME_CONTRACT_STATUS_Active_VAR,CC_NAME_CONTRACT_STATUS_Demand_MAX,CC_NAME_CONTRACT_STATUS_Demand_MEAN,CC_NAME_CONTRACT_STATUS_Demand_SUM,CC_NAME_CONTRACT_STATUS_Refused_MAX,CC_NAME_CONTRACT_STATUS_Refused_MEAN,CC_NAME_CONTRACT_STATUS_Refused_SUM,CC_NAME_CONTRACT_STATUS_Refused_VAR,CC_NAME_CONTRACT_STATUS_Sent proposal_MAX,CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN,CC_NAME_CONTRACT_STATUS_Sent proposal_SUM,CC_NAME_CONTRACT_STATUS_Sent proposal_VAR,CC_NAME_CONTRACT_STATUS_Signed_MIN,CC_COUNT
-0.20391263700939047,-0.09913327635287494,0.12439276615350772,0.581791636537684,0.2026154059064844,-0.8131207187319224,0.16761757529523932,0.05236432736248465,0.039531646038736774,0.0654307255096666,-0.008034201457858596,0.04523234203924883,-0.1819022345564657,-0.38744388539979596,-0.38006763657991255,0.00048222502995720346,-0.2850356232424428,0.17651924338532823,-0.1040884510142618,-0.034524122398827295,0.08076990772466167,0.2238913595414884,0.018065329569167173,0.06840831528168193,0.07094254095502202,0.03547092823779836,-0.13465110278886816,0.16390577862625408,-0.008165104512070795,0.29780889812743216,-0.19514581766975234,-0.06472605426172294,-0.04533017126413409,-0.07027354753584159,0.14910557859804086,-0.21409843725302521,-0.16429098812095272,0.11479164176216129,-0.09377685215889255,0.1327603901613081,-0.06442935144032011,0.03101614366317975,0.07725298244039897,0.034683594870919925,-0.05009531830830997,-0.07109439406133422,-0.05764930004167394,0.0060414737969468274,0.004537856455893359,-0.13090178802277472,-0.07138023525863621,-0.08052148302560798,0.05576591125517463,-0.08868085094641029,-0.058983304144486465,0.1019375247615784,-0.11787585859200303,-0.060468784719910976,-0.0669509283878395,0.1052224982619717,-0.10596352849189396,0.008274582701074416,0.0837980171358546,0.08704163015384381,0.0064066892831153065,-0.24551391263275305,-0.10549023642588018,-0.015103366964184203,-0.0666823652304559,0.055854373199321315,-0.05058783974853692,-0.1422172677272215,0.05989348287622018,0.03200745827229195,0.1289715827541818,-0.06434353129327496,-0.04030695627832123,0.04782646323048267,-0.04969071111223071,-0.07718060818821838,0.1111829849436643,0.10256739288543604,0.2868212104052671,-0.07376666839860767,0.051248683006935906,-0.10482505367020266,0.024839647516396175,-0.03215660214520478,-0.09738588344957441,-0.08866680807673347,0.1666744043633623,-0.1585648845360957,-0.11102640429401156,0.0023758803162319034,-0.01788658071598895,0.11266720742480628,0.01139551885397528,-0.02980968533043706,0.03704975866864742,-0.1427493263125469,-0.019711473556674717,-0.04257325508480611,0.05752613639143257,0.10326587009453905,0.03594312302466683,0.1277099375359408,0.06845384331626012,-0.04684030844397721,-0.05888799324443574,0.08000072358508882,0.1714516607932317,-0.17886667284280458,-0.029246214534351434,-0.09577333225340882,-0.08239834923983472,-0.10784519389949486,0.14709670281515916,-0.2834421822744334,-0.09466279172619865,0.06207893091355197,0.0845873986118222,0.06962158686576424,0.01709224461913924,0.09378749207014148,-0.1092039549152246,-0.04416915284129469,0.20146349125711357,0.06860919587343586,-0.1530255840011964,0.22722958871794463,0.013786701188433064,0.11186087861769053,-0.1026869147726313,0.026785750414512928,0.0027058217450684242,-0.030042489875394943,-0.06668292284853898,0.1619757604890233,-0.13618012610131078,-0.06668292284853898,0.08775320628530818,-0.09414601597459274,0.14108412110135035,0.1391161236182087,0.07552987803068717,0.06377614381887396,-0.14197411633661972,-0.10141274732745338,0.007033516404159816,-0.036618268510555274,-0.05990209378387585,-0.009764718328171655,0.1803345469192624,0.18650570382087772,0.1449345511811005,0.024652247306531757,-0.11791242950620544,0.04868727399875694,0.1899842206202904,-0.06498074048983585,-0.06250273603975581,-0.12247361445436541,-0.05869535005041379,-0.16564812054222117,-0.05680606702238345,0.028257677500606218,0.08807088150057953,-0.17867418284993172,-0.3515242498027789,-0.05882366619955505,0.022836813075518988,0.11649644030288013,0.03632682825570499,0.1300877503366525,0.04342761501863764,0.06949626471945355,0.011075335650034797,0.06051789038805444,-0.09339583286276916,0.10573342818195834,-0.08177962959670441,-0.05155109379621526,0.08579985187087547,-0.03645142935360758,0.03588125788653668,0.10002351503721293,-0.005518282157680862,-0.1952659578865157,-0.1779860772736204,0.29604092520164915,0.10052330114757149,-0.10425260718365706,0.10052330114757149,-0.10425260718365706,0.16391669861716987,-0.1856170061805553,0.16391669861716987,-0.1856170061805556,0.07527009015268271,0.027697805053129267
